date_time,intensity,temp,dose,strain
2015-09-01T00:00:00Z,3.57,24.606666666666666,2.1419999999999998e-4,6.273333333333333
2015-09-01T01:00:00Z,2.98,24.188833333333335,1.788e-4,5.855500000000003
2015-09-01T02:00:00Z,2.67,24.938166666666667,1.602e-4,6.604833333333335
2015-09-01T03:00:00Z,2.79,24.0385,1.674e-4,5.705166666666667
2015-09-01T04:00:00Z,2.22,23.685666666666666,1.332e-4,5.352333333333334
2015-09-01T05:00:00Z,2.21,23.670166666666667,1.326e-4,5.336833333333335
2015-09-01T06:00:00Z,109.55,24.075862068965517,0.006573,5.742528735632185
2015-09-01T07:00:00Z,552.55,27.884833333333333,0.033153,9.5515
2015-09-01T08:00:00Z,1141.08,30.417833333333334,0.06846479999999999,12.084500000000002
2015-09-01T09:00:00Z,1913.85,31.338166666666666,0.114831,13.004833333333334
2015-09-01T10:00:00Z,2490.98,32.11833333333333,0.14945879999999998,13.785
2015-09-01T11:00:00Z,2656.44,32.4065,0.15938639999999998,14.073166666666669
2015-09-01T12:00:00Z,2876.92,32.532666666666664,0.17261520000000002,14.199333333333332
2015-09-01T13:00:00Z,2014.75,32.11983333333333,0.120885,13.7865
2015-09-01T14:00:00Z,2237.79,32.46633333333333,0.13426739999999998,14.133
2015-09-01T15:00:00Z,1742.75,32.559333333333335,0.104565,14.226000000000003
2015-09-01T16:00:00Z,721.52,31.0795,0.043291199999999995,12.746166666666667
2015-09-01T17:00:00Z,321.95,27.572,0.019317,9.238666666666667
2015-09-01T18:00:00Z,72.6,26.805,0.004356,8.471666666666668
2015-09-01T19:00:00Z,6.73,26.6375,4.038e-4,8.304166666666667
2015-09-01T20:00:00Z,5.78,25.7445,0.00034680000000000003,7.4111666666666665
2015-09-01T21:00:00Z,5.43,24.947166666666668,3.2579999999999995e-4,6.613833333333336
2015-09-01T22:00:00Z,4.32,24.428166666666666,2.5920000000000007e-4,6.094833333333334
2015-09-01T23:00:00Z,3.56,24.610666666666667,2.136e-4,6.277333333333335
2015-09-02T00:00:00Z,2.67,24.706166666666668,1.602e-4,6.372833333333336
2015-09-02T01:00:00Z,2.81,24.325666666666667,1.686e-4,5.992333333333335
2015-09-02T02:00:00Z,2.17,24.40116666666667,1.302e-4,6.067833333333336
2015-09-02T03:00:00Z,1.43,24.121166666666667,8.58e-5,5.787833333333335
2015-09-02T04:00:00Z,1.67,23.964333333333332,1.0019999999999998e-4,5.631
2015-09-02T05:00:00Z,1.92,24.0735,1.152e-4,5.740166666666667
2015-09-02T06:00:00Z,108.49,24.4175,0.006509399999999999,6.084166666666668
2015-09-02T07:00:00Z,554.89,27.037166666666668,0.0332934,8.703833333333336
2015-09-02T08:00:00Z,1163.43,29.968833333333333,0.0698058,11.6355
2015-09-02T09:00:00Z,1408.11,31.222666666666665,0.0844866,12.889333333333333
2015-09-02T10:00:00Z,1988.26,32.14416666666666,0.1192956,13.810833333333331
2015-09-02T11:00:00Z,1078.33,31.644,0.0646998,13.310666666666666
2015-09-02T12:00:00Z,1937.07,30.5655,0.1162242,12.232166666666668
2015-09-02T13:00:00Z,1670.08,30.5935,0.10020479999999998,12.260166666666667
2015-09-02T14:00:00Z,2436.07,30.367666666666665,0.14616420000000002,12.034333333333333
2015-09-02T15:00:00Z,1062.36,29.095166666666668,0.0637416,10.761833333333335
2015-09-02T16:00:00Z,838.6,29.97533333333333,0.050316,11.642
2015-09-02T17:00:00Z,473.83,29.5515,0.028429799999999998,11.218166666666669
2015-09-02T18:00:00Z,77.3,28.238666666666667,0.004638,9.905333333333335
2015-09-02T19:00:00Z,7.26,26.7585,4.3559999999999996e-4,8.42516666666667
2015-09-02T20:00:00Z,6.57,25.849166666666665,3.9420000000000004e-4,7.515833333333333
2015-09-02T21:00:00Z,5.54,25.2145,3.324e-4,6.881166666666669
2015-09-02T22:00:00Z,3.6,25.306166666666666,2.16e-4,6.972833333333334
2015-09-02T23:00:00Z,3.12,25.083166666666667,1.8720000000000002e-4,6.749833333333335
2015-09-03T00:00:00Z,2.46,24.414833333333334,1.4759999999999998e-4,6.081500000000002
2015-09-03T01:00:00Z,2.4,24.1415,1.44e-4,5.8081666666666685
2015-09-03T02:00:00Z,1.93,24.075499999999998,1.158e-4,5.742166666666666
2015-09-03T03:00:00Z,1.6300000000000001,23.915,9.78e-5,5.581666666666667
2015-09-03T04:00:00Z,1.61,23.762666666666668,9.66e-5,5.429333333333336
2015-09-03T05:00:00Z,1.6300000000000001,23.481833333333334,9.78e-5,5.148500000000002
2015-09-03T06:00:00Z,112.68,24.083166666666667,0.0067608,5.749833333333335
2015-09-03T07:00:00Z,551.59,27.186333333333334,0.033095400000000004,8.853000000000002
2015-09-03T08:00:00Z,1045.78,29.741,0.06274679999999999,11.407666666666668
2015-09-03T09:00:00Z,1720.94,30.582833333333333,0.10325640000000001,12.249500000000001
2015-09-03T10:00:00Z,2543.89,32.062333333333335,0.1526334,13.729000000000003
2015-09-03T11:00:00Z,2925.73,33.150333333333336,0.1755438,14.817000000000004
2015-09-03T12:00:00Z,2751.59,33.463,0.16509540000000003,15.129666666666669
2015-09-03T13:00:00Z,1961.58,32.8765,0.11769479999999999,14.543166666666668
2015-09-03T14:00:00Z,1571.55,32.1485,0.094293,13.815166666666666
2015-09-03T15:00:00Z,1099.62,31.540833333333335,0.0659772,13.207500000000003
2015-09-03T16:00:00Z,359.04,30.1075,0.0215424,11.77416666666667
2015-09-03T17:00:00Z,129.07,28.278333333333332,0.0077442,9.945
2015-09-03T18:00:00Z,17.74,26.530666666666665,0.0010643999999999999,8.197333333333333
2015-09-03T19:00:00Z,10.06,26.0465,6.036e-4,7.71316666666667
2015-09-03T20:00:00Z,9.44,25.728666666666665,5.664e-4,7.395333333333333
2015-09-03T21:00:00Z,8.42,25.440166666666666,5.052e-4,7.106833333333334
2015-09-03T22:00:00Z,7.15,24.933833333333332,4.29e-4,6.6005
2015-09-03T23:00:00Z,7.13,24.423666666666666,4.278e-4,6.090333333333334
2015-09-04T00:00:00Z,3.88,24.108333333333334,2.328e-4,5.775000000000002
2015-09-04T01:00:00Z,4.85,23.940333333333335,2.91e-4,5.607000000000003
2015-09-04T02:00:00Z,4.47,23.7695,2.682e-4,5.436166666666669
2015-09-04T03:00:00Z,3.2600000000000002,23.602833333333333,1.956e-4,5.269500000000001
2015-09-04T04:00:00Z,3.24,23.442666666666668,1.944e-4,5.1093333333333355
2015-09-04T05:00:00Z,2.66,23.462,1.5960000000000003e-4,5.128666666666668
2015-09-04T06:00:00Z,101.25,24.324333333333332,0.006075,5.991
2015-09-04T07:00:00Z,561.71,27.041833333333333,0.033702600000000006,8.7085
2015-09-04T08:00:00Z,1258.47,29.719,0.0755082,11.385666666666669
2015-09-04T09:00:00Z,1880.04,31.548,0.1128024,13.214666666666666
2015-09-04T10:00:00Z,2385.54,32.60216666666667,0.1431324,14.268833333333337
2015-09-04T11:00:00Z,2181.33,32.742,0.1308798,14.408666666666665
2015-09-04T12:00:00Z,2303.5,33.771166666666666,0.13821,15.437833333333334
2015-09-04T13:00:00Z,1781.1200000000001,33.19383333333333,0.10686720000000001,14.860499999999998
2015-09-04T14:00:00Z,1307.54,30.639,0.07845239999999999,12.305666666666667
2015-09-04T15:00:00Z,438.13,27.151666666666667,0.0262878,8.818333333333335
2015-09-04T16:00:00Z,688.91,27.6755,0.0413346,9.342166666666667
2015-09-04T17:00:00Z,500.59,28.106166666666667,0.030035399999999997,9.772833333333335
2015-09-04T18:00:00Z,46.79,27.174833333333332,0.0028074000000000003,8.8415
2015-09-04T19:00:00Z,5.95,26.391000000000002,3.57e-4,8.05766666666667
2015-09-04T20:00:00Z,7.19,25.875833333333333,4.314e-4,7.5425
2015-09-04T21:00:00Z,6.08,25.346833333333333,3.6480000000000003e-4,7.0135000000000005
2015-09-04T22:00:00Z,3.85,24.730333333333334,2.31e-4,6.397000000000002
2015-09-04T23:00:00Z,2.99,24.3625,1.794e-4,6.029166666666669
2015-09-05T00:00:00Z,3.9,24.378666666666668,2.34e-4,6.0453333333333354
2015-09-05T01:00:00Z,2.58,24.194166666666668,1.5480000000000002e-4,5.860833333333336
2015-09-05T02:00:00Z,2.61,23.9395,1.5659999999999998e-4,5.606166666666667
2015-09-05T03:00:00Z,1.8900000000000001,23.468,1.134e-4,5.134666666666668
2015-09-05T04:00:00Z,1.72,23.172666666666668,1.032e-4,4.839333333333336
2015-09-05T05:00:00Z,1.78,22.7065,1.068e-4,4.373166666666666
2015-09-05T06:00:00Z,103.32000000000001,23.0835,0.006199200000000001,4.750166666666669
2015-09-05T07:00:00Z,547.55,26.232666666666667,0.032853,7.899333333333335
2015-09-05T08:00:00Z,1211.6,29.244,0.072696,10.910666666666668
2015-09-05T09:00:00Z,1840.23,30.937666666666665,0.1104138,12.604333333333333
2015-09-05T10:00:00Z,2397.71,31.946166666666667,0.1438626,13.612833333333334
2015-09-05T11:00:00Z,2404.8,32.8885,0.144288,14.555166666666668
2015-09-05T12:00:00Z,2585.81,32.99916666666667,0.1551486,14.665833333333335
2015-09-05T13:00:00Z,2026.31,32.5315,0.1215786,14.198166666666669
2015-09-05T14:00:00Z,444.69,26.172,0.0266814,7.8386666666666684
2015-09-05T15:00:00Z,133.41,22.1005,0.008004599999999999,3.767166666666668
2015-09-05T16:00:00Z,510.55,24.092333333333332,0.030633,5.759
2015-09-05T17:00:00Z,524.3,26.657333333333334,0.03145799999999999,8.324000000000002
2015-09-05T18:00:00Z,66.17,25.938,0.0039702,7.604666666666667
2015-09-05T19:00:00Z,4.6,24.806333333333335,2.76e-4,6.4730000000000025
2015-09-05T20:00:00Z,4.53,24.587333333333333,2.718e-4,6.254000000000001
2015-09-05T21:00:00Z,3.8400000000000003,24.481666666666666,2.3040000000000002e-4,6.148333333333333
2015-09-05T22:00:00Z,3.2800000000000002,24.1725,1.968e-4,5.839166666666667
2015-09-05T23:00:00Z,3.33,23.996,1.998e-4,5.6626666666666665
2015-09-06T00:00:00Z,2.02,23.282833333333333,1.212e-4,4.9495000000000005
2015-09-06T01:00:00Z,1.95,22.988333333333333,1.17e-4,4.655000000000001
2015-09-06T02:00:00Z,1.6600000000000001,22.518166666666666,9.960000000000001e-5,4.184833333333334
2015-09-06T03:00:00Z,1.45,23.050333333333334,8.7e-5,4.717000000000002
2015-09-06T04:00:00Z,1.17,23.640666666666668,7.019999999999999e-5,5.307333333333336
2015-09-06T05:00:00Z,1.72,23.394166666666667,1.032e-4,5.060833333333335
2015-09-06T06:00:00Z,103.51,23.38,0.0062106,5.046666666666667
2015-09-06T07:00:00Z,513.63,25.946166666666667,0.0308178,7.6128333333333345
2015-09-06T08:00:00Z,1156.95,28.098666666666666,0.069417,9.765333333333334
2015-09-06T09:00:00Z,1842.64,30.2135,0.11055840000000001,11.880166666666668
2015-09-06T10:00:00Z,2210.47,30.965166666666665,0.13262819999999997,12.631833333333333
2015-09-06T11:00:00Z,2708.06,32.16983333333334,0.1624836,13.836500000000004
2015-09-06T12:00:00Z,2388.12,32.842166666666664,0.14328719999999998,14.508833333333332
2015-09-06T13:00:00Z,1484.01,32.18083333333333,0.08904060000000001,13.8475
2015-09-06T14:00:00Z,221.93,24.777666666666665,0.013315800000000001,6.444333333333333
2015-09-06T15:00:00Z,103.83,22.9305,0.006229800000000001,4.597166666666666
2015-09-06T16:00:00Z,1158.73,25.871,0.0695238,7.5376666666666665
